GiftId,TripId
48503,10
98585,10
68977,10
98773,10
85622,10
22740,10
90522,10
20720,10
80096,10
19534,10
89741,10
58219,10
14465,10
56825,10
97600,10
55578,10
74258,10
77515,10
96584,10
84678,10
61117,10
41693,10
40053,10
91201,10
92587,10
70290,10
89836,10
84946,10
50750,10
91794,10
26386,10
53935,10
79223,10
15374,10
10015,10
70328,10
23009,10
53062,10
35145,10
56366,10
9032,10
90752,10
22334,10
37828,10
73682,10
58307,10
58929,10
31503,10
40119,10
15826,10
19471,10
69125,10
4313,10
12950,10
67588,10
95887,10
65859,10
89528,10
57473,10
96988,10
14679,10
30383,10
2989,10
5856,10
77721,10
2521,10
60265,10
18933,10
34529,10
68625,10
39667,10
16879,10
54834,11
81851,11
36650,11
3049,11
93491,11
51290,11
74481,11
64267,11
68824,11
15821,11
22488,11
14719,11
13561,11
31218,11
17091,11
57109,11
31304,11
62278,11
35501,11
75970,11
71652,11
71857,11
43360,11
23618,11
33395,11
88390,11
27466,11
20381,11
12513,11
90776,11
16099,11
28641,11
88869,11
18073,11
17616,11
29232,11
88010,11
21663,11
91208,11
51573,11
98080,11
25739,11
86894,11
28609,11
73249,11
1621,11
62987,11
6080,11
80533,11
95114,11
79258,11
97847,11
99339,11
33663,11
85203,11
60984,11
61376,11
59808,11
78639,11
29497,11
41419,11
92301,11
20979,11
39049,11
31568,11
17552,11
21841,11
66613,11
59383,11
10578,12
19808,12
72042,12
62306,12
11900,12
46669,12
75486,12
61420,12
48926,12
42435,12
58833,12
18669,12
94684,12
73835,12
70692,12
98971,12
98403,12
44757,12
43289,12
48526,12
84264,12
4034,12
6992,12
61855,12
57042,12
62760,12
29229,12
60872,12
54668,12
52633,12
36998,12
12042,12
85153,12
62784,12
51265,12
69794,12
4759,12
86748,12
75729,12
10958,12
81514,12
1361,12
4794,12
47509,12
84504,12
90874,12
55674,12
38338,12
22478,12
17078,12
54796,12
55316,12
37094,12
85025,12
61785,12
77044,12
69009,12
76616,12
91213,12
58167,12
56075,12
85777,12
62102,12
49530,12
18377,12
2010,12
56661,12
77242,12
90154,12
9286,12
76742,12
9365,12
81729,12
42016,12
31965,12
12298,12
67423,12
46685,12
43821,12
85283,12
85520,12
88720,12
56752,12
21150,12
30064,12
4209,13
88892,13
87981,13
26217,13
45245,13
57643,13
8749,13
85347,13
24210,13
40276,13
65808,13
91180,13
53353,13
77350,13
32979,13
49173,13
84825,13
28266,13
85093,13
15598,13
44209,13
31404,13
10030,13
74609,13
91593,13
98035,13
86449,13
67723,13
73858,13
63763,13
1747,13
28830,13
58118,13
82950,13
96935,13
56440,13
39399,13
144,13
51955,13
60899,13
63424,13
35574,13
33865,13
51389,13
36220,13
88140,13
22216,13
79042,13
21478,13
18702,13
34185,13
22026,13
53253,13
80527,13
39422,13
9645,13
19537,13
77864,13
40430,13
88632,13
8423,13
95258,13
88490,13
96655,13
57884,13
21954,14
66412,14
78865,14
72293,14
61100,14
70062,14
35036,14
68860,14
79167,14
4842,14
83912,14
14776,14
21381,14
5720,14
52660,14
4989,14
76678,14
45024,14
80743,14
52224,14
63866,14
16215,14
16471,14
82665,14
30936,14
75060,14
3177,14
82161,14
73007,14
30409,14
82913,14
79931,14
84451,14
45424,14
33933,14
9315,14
61236,14
25245,14
62921,14
65231,14
6636,14
24288,14
71233,14
42643,14
34857,14
8855,14
27623,14
74803,14
14551,14
15809,14
13229,14
34838,14
81252,14
67185,14
76535,14
71085,14
50767,14
38381,14
43455,14
70487,14
80545,14
564,14
59621,14
35475,14
70136,14
13727,14
39406,14
8504,15
23085,15
46503,15
96985,15
45931,15
78405,15
74488,15
14409,15
13753,15
35752,15
76517,15
8028,15
89361,15
41283,15
56853,15
8969,15
91576,15
47398,15
7539,15
18536,15
99833,15
84877,15
59294,15
33399,15
23926,15
5861,15
99364,15
21455,15
51805,15
84956,15
5160,15
24140,15
72801,15
7455,15
31537,15
29443,15
98711,15
72031,15
62271,15
3285,15
71692,15
35092,15
780,15
44207,15
94970,15
15365,15
4447,15
56009,15
91151,15
97812,15
78857,15
15885,15
32903,15
24511,15
58871,15
72455,15
29241,15
55043,15
11312,15
81916,15
31726,15
99965,15
93870,15
29890,15
79037,15
99080,15
47072,15
89706,15
5468,15
61426,16
27226,16
13167,16
19763,16
51257,16
88945,16
28783,16
74774,16
8932,16
33667,16
87604,16
41587,16
82041,16
17001,16
42379,16
62263,16
63676,16
40863,16
11894,16
53188,16
13161,16
90361,16
43637,16
72956,16
81449,16
25092,16
90639,16
8640,16
93466,16
51902,16
69689,16
30492,16
77136,16
69694,16
55650,16
59242,16
36001,16
73376,16
54478,16
31971,16
52168,16
33733,16
96824,16
71364,16
96975,16
31318,16
36813,16
38091,16
35356,16
19303,16
96131,16
84938,16
81498,16
59727,16
51743,16
93710,16
82393,16
87934,16
68954,16
78416,16
72713,16
11472,16
65806,16
8827,16
39880,16
24436,16
74578,16
98450,16
19878,16
40225,16
97031,16
22212,16
34813,16
8013,16
40290,17
40073,17
36017,17
57895,17
95054,17
26527,17
81821,17
93552,17
46993,17
99283,17
50932,17
97603,17
66259,17
46641,17
42976,17
84361,17
47843,17
40673,17
48824,17
99650,17
53409,17
88428,17
93675,17
36752,17
23754,17
38405,17
95409,17
66790,17
70259,17
19661,17
77846,17
88599,17
299,17
28470,17
48299,17
59249,17
28686,17
28495,17
28083,17
29301,17
31854,17
63914,17
58385,17
57827,17
72183,17
15512,17
98946,17
72403,17
92856,17
62070,17
22037,17
76453,17
85946,17
93247,17
77603,17
46757,17
15787,17
40007,17
1575,17
95936,17
94429,17
34171,17
18112,17
16145,17
64251,17
30395,17
99251,17
75343,17
10249,17
82660,17
13613,17
20518,17
96208,18
33965,18
73139,18
22577,18
3682,18
42570,18
27359,18
28808,18
76127,18
8524,18
37643,18
93419,18
48020,18
49917,18
25656,18
46728,18
69609,18
6691,18
46904,18
3988,18
10674,18
1875,18
28663,18
75985,18
28385,18
28856,18
88880,18
71189,18
56424,18
18052,18
19299,18
23222,18
36051,18
20649,18
81018,18
2123,18
4428,18
49426,18
1680,18
19841,18
23941,18
50260,18
44651,18
43156,18
28595,18
40319,18
53953,18
52306,18
78096,18
84226,18
77499,18
88597,18
49009,18
73021,18
53483,18
15912,18
47172,18
63513,18
92046,18
17043,18
53971,18
44892,18
39885,18
47022,18
25463,18
97042,18
78102,18
30768,18
1523,18
76334,18
24960,18
29713,18
75590,18
76520,18
28853,18
13679,18
12254,18
40924,18
70315,18
21847,18
76688,18
80457,18
74942,18
92225,18
59350,19
84004,19
73357,19
45241,19
42142,19
49092,19
98172,19
33771,19
24419,19
96266,19
54604,19
74501,19
34157,19
22379,19
44926,19
93072,19
13842,19
89782,19
5695,19
82368,19
66954,19
92919,19
52120,19
62572,19
6978,19
9364,19
23864,19
36777,19
73918,19
17689,19
14464,19
38281,19
57665,19
36524,19
16615,19
83475,19
89264,19
56392,19
37027,19
11253,19
79614,19
66344,19
99646,19
93045,19
45939,19
99259,19
79609,19
67857,19
35880,19
91835,19
68724,19
53539,19
40285,20
39454,20
72232,20
93696,20
27955,20
22441,20
2005,20
58562,20
64836,20
16179,20
98309,20
87688,20
87825,20
31905,20
40518,20
92048,20
26460,20
68054,20
39904,20
20783,20
81968,20
59478,20
43112,20
81742,20
26384,20
50373,20
86008,20
94184,20
93958,20
30717,20
40716,20
4790,20
22813,20
11246,20
27605,20
12345,20
4488,20
53132,20
17808,20
92277,20
88775,20
807,20
3620,20
27768,20
82761,20
62707,20
67535,20
19526,20
6772,20
48930,20
36129,20
69562,20
16314,20
64995,20
69213,20
96546,20
84525,20
48042,20
2793,20
59462,20
72323,20
4570,20
17290,20
1762,20
89675,20
28187,20
61652,20
17101,20
12759,21
82610,21
3961,21
93371,21
48622,21
57086,21
57333,21
51306,21
63667,21
10628,21
61260,21
98395,21
97421,21
18598,21
82619,21
23209,21
22266,21
43679,21
10719,21
12457,21
53612,21
16222,21
96772,21
43603,21
61097,21
29978,21
28328,21
53549,21
53124,21
52632,21
68854,21
35698,21
28474,21
64665,21
48086,21
87414,21
54734,21
97396,21
83188,21
19824,21
43526,21
83022,21
69301,21
70226,21
20648,21
16671,21
70048,21
45085,21
33310,21
31129,21
49305,21
48686,21
1807,21
70775,21
3246,22
16707,22
33642,22
42228,22
97078,22
82017,22
60296,22
5758,22
32399,22
86857,22
27910,22
1038,22
92687,22
99331,22
99131,22
11986,22
11296,22
48329,22
93462,22
13524,22
3209,22
24009,22
75250,22
37060,22
44856,22
94325,22
8434,22
64109,22
65383,22
72698,22
44404,22
60033,22
94744,22
93586,22
16000,22
58794,22
24930,22
87490,22
33958,22
76542,22
2582,22
35175,22
65307,22
98979,22
95999,22
34899,22
58458,22
46846,22
74655,22
97572,22
86995,22
78085,22
7787,22
63032,22
30618,22
5063,22
77502,22
53229,22
6812,22
540,22
3056,22
22862,22
61968,22
70805,22
51061,23
35310,23
58836,23
36134,23
46228,23
97611,23
83072,23
38512,23
91867,23
30002,23
55006,23
92681,23
27412,23
98071,23
55495,23
61971,23
60866,23
8775,23
55962,23
22857,23
82227,23
60366,23
60427,23
37724,23
63179,23
75056,23
53096,23
64186,23
56791,23
47031,23
63732,23
96958,23
57819,23
11198,23
97329,23
24545,23
37785,23
92358,23
48502,23
73675,23
81225,23
9805,23
58186,23
45514,23
97599,23
27272,23
9309,23
85729,23
69980,23
3171,23
32675,23
2770,23
45948,23
16860,23
39482,23
76811,23
95885,23
66383,23
28058,23
49572,23
97749,23
3855,23
15438,23
24389,23
28188,23
52360,23
64057,23
40946,23
57370,23
67910,23
41897,23
98446,24
84727,24
28133,24
40696,24
62432,24
28021,24
8083,24
47089,24
54688,24
22014,24
67637,24
41423,24
19165,24
10307,24
51802,24
12261,24
25134,24
84471,24
29160,24
48272,24
9956,24
852,24
58947,24
77922,24
41502,24
30821,24
10928,24
39555,24
79301,24
82485,24
38073,24
68355,24
33415,24
50417,24
19250,24
82274,24
11629,24
71427,24
41288,24
45306,24
70388,24
5870,24
4930,24
7196,24
30507,24
15120,24
52442,24
24378,24
85929,24
17331,24
16358,24
3417,24
94676,24
1007,24
92691,24
18181,24
52589,24
43719,24
38130,24
76790,24
88216,24
27206,24
44902,24
14553,24
86462,24
19743,24
61906,24
18748,24
61566,24
90315,25
99873,25
72565,25
73211,25
90610,25
74455,25
24651,25
3291,25
210,25
74115,25
79946,25
46315,25
76106,25
1531,25
91134,25
47350,25
40056,25
39474,25
14066,25
16743,25
60581,25
97693,25
16204,25
12148,25
50625,25
96738,25
81554,25
20020,25
40564,25
43978,25
56194,25
79581,25
73311,25
83757,25
21183,25
45693,25
98982,25
70998,25
77056,25
58124,25
59078,25
23354,25
47508,25
11951,25
53558,25
75053,25
80382,25
55755,25
15617,25
92977,25
57823,25
74610,25
39160,25
49105,25
56812,25
36143,25
27897,25
75958,26
3200,26
70241,26
43935,26
25913,26
75547,26
39723,26
66581,26
77874,26
42461,26
84292,26
34988,26
99729,26
41591,26
99157,26
54500,26
7201,26
75845,26
13251,26
93511,26
93230,26
24929,26
8413,26
12638,26
51815,26
15460,26
72785,26
1235,26
84061,26
85010,26
57351,26
51803,26
76153,26
4323,26
77456,26
90043,26
73307,26
30797,26
75565,26
48312,26
10133,26
31829,26
55995,26
31703,26
10701,26
36941,26
99245,26
81310,26
41443,26
55878,26
65724,26
48520,26
36255,26
89282,26
52424,26
90932,26
63067,26
22425,26
5007,26
88067,26
11130,26
57792,26
68823,26
77161,26
26337,26
89230,26
6831,26
39348,26
72214,26
1710,26
9171,26
37007,26
10251,26
95987,26
61752,27
69194,27
84088,27
1569,27
56144,27
13128,27
49097,27
65956,27
9652,27
87527,27
78271,27
62556,27
33385,27
84005,27
22108,27
26291,27
53805,27
53470,27
30218,27
23774,27
32632,27
74556,27
10862,27
21385,27
12752,27
53490,27
88415,27
55083,27
52737,27
38192,27
73424,27
3237,27
77483,27
44832,27
16200,27
32444,27
61649,27
76440,27
88706,27
73760,27
87731,27
8192,27
41031,27
58683,27
23608,27
71176,27
98623,27
33173,27
2619,27
29044,27
6356,27
41820,27
24348,27
15795,27
9098,27
85376,27
57639,27
914,27
84881,27
68705,27
9329,27
24018,27
24240,27
56318,27
57100,27
97743,27
32750,27
62471,27
85385,27
59507,27
96775,27
68410,27
24102,27
45087,27
24557,27
25996,27
95837,27
53311,27
67102,27
53285,28
18529,28
32271,28
13187,28
78234,28
30665,28
24723,28
44780,28
27976,28
56454,28
3407,28
17367,28
23510,28
13151,28
90606,28
87643,28
47253,28
49295,28
91240,28
29400,28
46683,28
22342,28
87234,28
81104,28
64541,28
26067,28
27496,28
61669,28
95709,28
30564,28
63101,28
67710,28
30411,28
10343,28
93136,28
73671,28
59125,28
16463,28
38653,28
3596,28
87089,28
73810,28
70733,28
72491,28
76117,28
94675,28
25263,28
24630,28
98010,28
20981,28
94861,28
91462,28
27070,28
75847,28
80883,28
46836,28
63731,28
69264,28
20424,28
99221,28
8255,28
54260,28
51142,28
87584,28
53216,28
67772,28
51720,28
88530,28
74591,28
16568,28
38651,28
54344,28
66800,28
67267,28
54471,28
41295,28
11586,28
24609,28
75370,28
59942,29
53170,29
30843,29
18609,29
71693,29
27776,29
89957,29
63053,29
81437,29
80165,29
82576,29
41561,29
58306,29
37454,29
83838,29
27091,29
38419,29
77734,29
98932,29
90684,29
78513,29
71706,29
74999,29
49816,29
26814,29
93300,29
91225,29
64602,29
86434,29
45960,29
74004,29
16410,29
81305,29
49841,29
13832,29
52552,29
61866,29
83950,29
99594,29
73293,29
10269,29
66286,29
68405,29
88503,29
30388,29
3402,29
97765,29
12680,29
46163,29
76619,29
14094,29
60625,29
3061,29
56734,29
4284,29
77745,29
11502,29
66337,29
68357,29
81973,29
27408,29
99863,29
22502,29
53318,29
51648,29
9175,29
72319,29
38597,29
65312,29
4203,29
97797,29
82306,29
4958,29
3666,29
45311,30
32285,30
77773,30
92759,30
21175,30
18420,30
55852,30
37992,30
44632,30
8456,30
10361,30
4098,30
52090,30
80236,30
22673,30
37456,30
60467,30
42011,30
295,30
69889,30
89758,30
50939,30
4154,30
95935,30
14678,30
20236,30
66499,30
94536,30
35766,30
3059,30
45251,30
96430,30
5485,30
77789,30
80631,30
7743,30
4277,30
5427,30
14682,30
15171,30
73019,30
59219,30
91351,30
46563,30
75404,30
49850,30
50504,30
31526,30
69174,30
78184,30
21837,30
60806,30
59916,30
60243,30
97634,30
53697,30
63576,30
53468,30
80842,30
13230,30
38848,30
61307,30
86733,30
79306,30
51946,30
56829,30
90275,30
99357,30
93803,30
46509,30
5074,30
79070,30
65669,30
72004,30
13587,30
61472,30
25402,30
48530,30
11444,30
13209,30
49455,30
58371,31
44695,31
15952,31
53618,31
2365,31
62843,31
40614,31
34107,31
83786,31
16731,31
26720,31
6018,31
71294,31
66639,31
78947,31
33790,31
89168,31
72667,31
37879,31
78432,31
98235,31
3535,31
82450,31
17392,31
32253,31
24480,31
41653,31
51557,31
25573,31
8334,31
15530,31
96573,31
84852,31
69436,31
47238,31
89459,31
17345,31
86204,31
88337,31
58578,31
87611,31
69007,31
91262,31
89619,31
61332,31
84064,31
47747,31
41377,31
14516,31
61280,31
63128,31
2287,31
26052,31
17929,31
9550,31
85581,31
57615,31
74770,32
67955,32
81568,32
86570,32
97728,32
15178,32
13341,32
98564,32
46526,32
57570,32
93208,32
4402,32
96633,32
42143,32
47161,32
71018,32
57201,32
8178,32
35048,32
61799,32
86903,32
46121,32
57739,32
98996,32
65079,32
59131,32
74483,32
74881,32
50169,32
35671,32
79113,32
40079,32
91966,32
13425,32
34884,32
79496,32
3011,32
91494,32
75507,32
82699,32
79489,32
92932,32
93065,32
53255,32
35789,32
49143,32
71781,32
40680,32
92015,32
46693,32
95813,32
73711,32
15199,32
67926,32
90817,32
81334,32
95780,32
76662,32
73256,32
46554,32
7837,32
56507,32
54886,32
26127,32
4069,32
64289,32
10687,32
47015,32
36152,32
99496,32
43381,32
30719,32
66478,32
36112,32
76049,32
70815,32
12177,32
80629,32
85852,32
67462,32
77893,32
99600,33
63430,33
59018,33
91218,33
84125,33
78839,33
23333,33
18047,33
33861,33
64,33
4432,33
57814,33
3364,33
98227,33
69910,33
60633,33
53334,33
47378,33
28132,33
66959,33
10163,33
48764,33
10590,33
31514,33
96875,33
61132,33
72946,33
58302,33
76789,33
91972,33
86415,33
38093,33
43574,33
46889,33
53447,33
90996,33
54670,33
22036,33
23248,33
1881,33
81509,33
27452,33
56898,33
2812,33
37258,33
23047,33
61575,33
82518,33
67841,33
79763,33
26473,33
18891,33
10575,33
87805,33
31174,33
19275,33
14051,33
85431,33
73482,33
64371,33
8828,33
45025,33
61761,33
40633,33
190,33
34448,33
18412,33
51893,33
54581,33
55167,33
13383,33
7827,33
37576,34
312,34
93179,34
15364,34
36512,34
60419,34
41602,34
24080,34
62034,34
60065,34
85275,34
89399,34
86065,34
58284,34
77201,34
9636,34
4012,34
84716,34
47477,34
11971,34
56689,34
57784,34
80791,34
20984,34
51074,34
54112,34
67180,34
51491,34
39441,34
57905,34
75382,34
17310,34
38476,34
32128,34
90248,34
84372,34
41309,34
12650,34
41550,34
22982,34
15783,34
33814,34
71836,34
61606,34
77847,34
99032,34
51728,34
19772,34
26299,34
83854,34
76486,34
61699,34
43114,34
46316,34
75588,34
88930,34
34143,34
58069,34
7575,34
68241,34
65419,34
63186,34
59813,34
26446,34
25870,34
18718,34
72686,34
52247,34
21136,35
33753,35
68870,35
44031,35
44389,35
83551,35
88079,35
39638,35
14652,35
10926,35
87186,35
61022,35
336,35
33919,35
98977,35
11559,35
52975,35
90625,35
97980,35
44850,35
14108,35
98118,35
18505,35
86804,35
99565,35
36034,35
63368,35
12963,35
80848,35
38210,35
11207,35
12629,35
19173,35
19977,35
8377,35
31516,35
81038,35
35043,35
78938,35
65016,35
6143,35
37938,35
6966,35
20578,35
71615,35
69494,35
45046,35
53032,35
25898,35
72247,35
6621,35
2493,35
4386,35
29434,35
19170,35
66770,35
80501,35
80797,35
84810,35
70870,35
61856,35
5954,36
67560,36
34670,36
18435,36
42801,36
16500,36
97717,36
11879,36
84189,36
72278,36
37683,36
31037,36
30456,36
15192,36
48177,36
45806,36
57386,36
65928,36
34612,36
40372,36
94030,36
55818,36
77763,36
89441,36
81142,36
7677,36
81892,36
23888,36
60654,36
39414,36
65635,36
61165,36
21869,36
61736,36
65737,36
34043,36
82682,36
53642,36
99212,36
5707,36
62627,36
51598,36
72683,36
1299,36
84303,36
18742,36
49548,36
15104,36
77225,36
38545,36
45316,36
10029,36
96488,36
89315,36
85250,36
99480,36
78150,36
75884,36
57349,36
95163,36
12880,36
18865,36
22344,36
74053,36
26598,36
83278,36
5905,36
51207,36
83304,36
2374,36
85434,36
42177,36
93857,36
14320,37
62641,37
21460,37
12888,37
58984,37
45828,37
26292,37
81130,37
84090,37
84809,37
15807,37
2513,37
17496,37
84896,37
10511,37
6731,37
87840,37
98090,37
41276,37
31389,37
93023,37
83390,37
98078,37
87459,37
94673,37
62040,37
60195,37
47712,37
55256,37
78077,37
44128,37
32813,37
6300,37
12423,37
214,37
40368,37
57924,37
79594,37
5364,37
42602,37
66467,37
78632,37
77837,37
96253,37
32251,37
33501,37
37138,37
89840,37
83644,37
3286,37
40800,37
38388,37
73189,37
61279,37
31379,37
76397,37
55237,37
47093,37
65199,37
36344,37
6857,37
9160,37
36797,37
1496,37
48319,37
54131,37
82428,37
93747,37
69461,37
70372,38
97337,38
11211,38
16588,38
16406,38
98474,38
59366,38
15974,38
8462,38
42639,38
94160,38
2573,38
6906,38
64984,38
49506,38
60547,38
24233,38
62800,38
25415,38
61744,38
96859,38
94268,38
79090,38
94613,38
7432,38
44701,38
60762,38
23161,38
92204,38
37271,38
44216,38
19618,38
58934,38
25786,38
81114,38
3973,38
65223,38
5830,38
96302,38
91607,38
16873,38
86090,38
25265,38
77795,38
89910,38
31191,38
64966,38
17022,38
19022,38
47513,38
85746,38
46948,38
28334,38
25901,38
62037,38
51913,38
16231,38
78306,38
63921,38
59799,38
29536,38
38721,38
9212,38
57688,38
48988,39
28565,39
43392,39
26039,39
30095,39
52046,39
44984,39
77694,39
17625,39
68233,39
65838,39
49738,39
59815,39
88338,39
13975,39
19403,39
40860,39
78794,39
60580,39
36596,39
55891,39
